ID,PERMIT#,  PERMIT_TYPE,         ISSUE_DATE,        ESTIMATED_COST,         AMOUNT_WAIVED,   AMOUNT_PAID,    TOTAL_FEE,STREET_NUMBER,STREET DIRECTION,STREET_NAME,  SUFFIX,WORK_DESCRIPTION,   PIN1,   PIN2,  PIN3,  PIN4, PIN5, PIN6, PIN7, PIN8, PIN9,     PIN10,CONTRACTOR_1_TYPE,CONTRACTOR_1_NAME,CONTRACTOR_1_ADDRESS,CONTRACTOR_1_CITY,CONTRACTOR_1_STATE,CONTRACTOR_1_ZIPCODE,CONTRACTOR_1_PHONE,CONTRACTOR_2_TYPE,CONTRACTOR_2_NAME,CONTRACTOR_2_ADDRESS,CONTRACTOR_2_CITY,CONTRACTOR_2_STATE,CONTRACTOR_2_ZIPCODE,CONTRACTOR_2_PHONE,CONTRACTOR_3_TYPE,CONTRACTOR_3_NAME,CONTRACTOR_3_ADDRESS,CONTRACTOR_3_CITY,CONTRACTOR_3_STATE,CONTRACTOR_3_ZIPCODE,CONTRACTOR_3_PHONE,CONTRACTOR_4_TYPE,CONTRACTOR_4_NAME,CONTRACTOR_4_ADDRESS,CONTRACTOR_4_CITY,CONTRACTOR_4_STATE,CONTRACTOR_4_ZIPCODE,CONTRACTOR_4_PHONE,CONTRACTOR_5_TYPE,CONTRACTOR_5_NAME,CONTRACTOR_5_ADDRESS,CONTRACTOR_5_CITY,CONTRACTOR_5_STATE,CONTRACTOR_5_ZIPCODE,CONTRACTOR_5_PHONE,CONTRACTOR_6_TYPE,CONTRACTOR_6_NAME,CONTRACTOR_6_ADDRESS,CONTRACTOR_6_CITY,CONTRACTOR_6_STATE,CONTRACTOR_6_ZIPCODE,CONTRACTOR_6_PHONE,CONTRACTOR_7_TYPE,CONTRACTOR_7_NAME,CONTRACTOR_7_ADDRESS,CONTRACTOR_7_CITY,CONTRACTOR_7_STATE,CONTRACTOR_7_ZIPCODE,CONTRACTOR_7_PHONE,CONTRACTOR_8_TYPE,CONTRACTOR_8_NAME,CONTRACTOR_8_ADDRESS,CONTRACTOR_8_CITY,CONTRACTOR_8_STATE,CONTRACTOR_8_ZIPCODE,CONTRACTOR_8_PHONE,CONTRACTOR_9_TYPE,CONTRACTOR_9_NAME,CONTRACTOR_9_ADDRESS,CONTRACTOR_9_CITY,CONTRACTOR_9_STATE,CONTRACTOR_9_ZIPCODE,CONTRACTOR_9_PHONE,CONTRACTOR_10_TYPE,CONTRACTOR_10_NAME,CONTRACTOR_10_ADDRESS,CONTRACTOR_10_CITY,CONTRACTOR_10_STATE,CONTRACTOR_10_ZIPCODE,CONTRACTOR_10_PHONE,CONTRACTOR_11_TYPE,CONTRACTOR_11_NAME,CONTRACTOR_11_ADDRESS,CONTRACTOR_11_CITY,CONTRACTOR_11_STATE,CONTRACTOR_11_ZIPCODE,CONTRACTOR_11_PHONE,CONTRACTOR_12_TYPE,CONTRACTOR_12_NAME,CONTRACTOR_12_ADDRESS,CONTRACTOR_12_CITY,CONTRACTOR_12_STATE,CONTRACTOR_12_ZIPCODE,CONTRACTOR_12_PHONE,CONTRACTOR_13_TYPE,CONTRACTOR_13_NAME,CONTRACTOR_13_ADDRESS,CONTRACTOR_13_CITY,CONTRACTOR_13_STATE,CONTRACTOR_13_ZIPCODE,CONTRACTOR_13_PHONE,CONTRACTOR_14_TYPE,CONTRACTOR_14_NAME,CONTRACTOR_14_ADDRESS,CONTRACTOR_14_CITY,CONTRACTOR_14_STATE,CONTRACTOR_14_ZIPCODE,CONTRACTOR_14_PHONE,CONTRACTOR_15_TYPE,CONTRACTOR_15_NAME,CONTRACTOR_15_ADDRESS,CONTRACTOR_15_CITY,CONTRACTOR_15_STATE,CONTRACTOR_15_ZIPCODE,CONTRACTOR_15_PHONE,LATITUDE,LONGITUDE,LOCATION
1656202,100098336,PERMIT - NEW CONSTRUCTION,06/05/2006,$5000.00,$0.00,$240.00,$240.00,451,E,WACKER,DR,TEMPORARY CONSTRUCTION TOWER CRANE MODEL TEREK\PEINER SK 315 PHASE II,,,,,,,,,,,CONTRACTOR-GENERAL CONTRACTOR,JAMES MCHUGH CONSTRUCTION CO,1737 S MICHIGAN AVE,CHICAGO,IL,60616-,(312)986-8000 x,OWNER,"LAKESHORE EAST, LLC",1 W. SUPRERIOR,CHICAGO,IL,60601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.887355826,-87.61610433,"(41.887355826010456, -87.61610433038283)"
1659283,100100169,PERMIT - NEW CONSTRUCTION,03/31/2006,$5000.00,$0.00,$240.00,$240.00,600,N,LAKE SHORE,DR,TEMPORARY CONSTRUCTION TOWER CRANE MODEL LIEBHERR 316 EC-H CRANE NO 1 NORTH CRANE PHASE II,,,,,,,,,,,CONTRACTOR-GENERAL CONTRACTOR,JAMES MCHUGH CONSTRUCTION CO,1737 S MICHIGAN AVE,CHICAGO,IL,60616-,(312)986-8000 x,OWNER,BELGRAVIA GROUP LTD.,833 N. ORLEANS,CHICAGO,IL,60610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.892748209,-87.614686796,"(41.8927482092378, -87.6146867960138)"
1659286,100100171,PERMIT - NEW CONSTRUCTION,03/17/2006,$5000.00,$0.00,$240.00,$240.00,159,E,MONROE,DR,TEMPORARY CONSTRUCTION TOWER CRANE MODEL COMANSA 21 LC 550 WEST CRANE,,,,,,,,,,,CONTRACTOR-GENERAL CONTRACTOR,TURNER CONSTRUCTION COMPANY,55 E. MONROE SUITE 3100,CHICAGO,IL,60603-,(214)915-9600 x,OWNER,THE ART INSTITUTE OF CHICAGO,111 S. MICHGIAN,CHICAGO,IL,60603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.880739518,-87.6227001,"(41.88073951830644, -87.62270010046835)"
1662254,100102091,PERMIT - RENOVATION/ALTERATION,05/17/2006,$160000.00,$0.00,$3012.50,$3012.50,4501,W,47TH,ST,ERECT SUPPORT STEEL AND MASONRY PADS FOR FOR PROCESS EQUIPMENT. (APPLICABLE ELECTRICAL FOR BRIDGE CRANE UNDER SEPERATE PERMIT; NO EXTERIOR WORK; NO CHANGE IN OCCUPANCY USE),19-10-104-020-0000,,,,,,,,,,STRUCTURAL ENGINEER,ISSA MOUSSA,,,,,,STRUCTURAL ENGINEER,MOUSSA ISSA,,,,,,CONTRACTOR-GENERAL CONTRACTOR,BAILEY MECHANICAL CORPORATION,4301 WEST 123RD STREET,ALSIP,IL,60803-,(708)597-8171 x,MASON - CONCRETE ONLY,NATOLA CONCRETE,800 LEE STREET SUITE #1,DES PLAINES,IL,60016-,(847)803-2999 X,OWNER,RICH ROZWADOWSKI,4501 W. 47TH ST.,CHICAGO,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.807603068,-87.735878073,"(41.807603067723505, -87.73587807312835)"
1662518,100102269,PERMIT - NEW CONSTRUCTION,03/31/2006,$5000.00,$0.00,$240.00,$240.00,451,W,HURON,ST,TEMPORARY CONSTRUCTION TOWER CRANE MODEL REINER SK 415,17-09-123-010-1284,17-09-123-010-1285,17-09-123-010-1286,17-09-123-010-1289,17-09-123-010-1288,17-09-123-010-1287,17-09-123-010-1255,17-09-123-010-1256,17-09-123-010-1257,17-09-123-010-1260,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173-,(847)925-1300 x,OWNER,HURON & HUDSON LLC,3611 S. NORMAL,CHICAGO,IL,60609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.894602705,-87.640496149,"(41.89460270549528, -87.64049614903442)"
1662523,100102271,PERMIT - NEW CONSTRUCTION,03/31/2006,$5000.00,$0.00,$240.00,$240.00,240,E,ILLINOIS,ST,TEMPORARY CONSTRUCTION TOWER CRANE MODEL PEISNER SK 415 PHASE II,17-10-212-031-1033,17-10-212-031-1034,17-10-212-031-1035,17-10-212-031-1038,17-10-212-031-1037,17-10-212-031-1036,17-10-212-031-1042,17-10-212-031-1041,17-10-212-031-1040,17-10-212-031-1039,CONTRACTOR-GENERAL CONTRACTOR,LINN-MATHES  INC,309 SOUTH GREEN STREET,CHICAGO,IL,60607-,(312)454-0200 x,OWNER,"CENTRUM PROPERTIES, INC.",225 W. HUBBARD ST.,CHICAGO,IL,60610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.891099617,-87.620967638,"(41.89109961666442, -87.62096763810514)"
1666876,100104877,PERMIT - NEW CONSTRUCTION,04/12/2006,$5000.00,$0.00,$240.00,$240.00,505,N,MCCLURG,CT,TEMPORARY CONSTRUCTION TOWER CRANE MODEL MANITOWOC-POTAIN MD 485,17-10-218-006-0000,17-10-218-005-0000,,,,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173-,(847)925-1300 x,OWNER,"MCL CDC P21, LLC",455 E. ILLINOIS,CHICAGO,IL,60601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.891236593,-87.617527839,"(41.89123659335269, -87.61752783895781)"
1667916,100105472,PERMIT - NEW CONSTRUCTION,04/12/2006,$5000.00,$0.00,$240.00,$240.00,360,E,SOUTH WATER,ST,TEMPORARY CONSTRUCTION TOWER CRANE MODEL LIEBHERR 420 EC-H,,,,,,,,,,,CONTRACTOR-GENERAL CONTRACTOR,WALSH CONSTRUCTION COMPANY OF,929 W ADAMS ST,CHICAGO,IL,60607-,(312)563-5400 x,OWNER,TIDES AT LAKESHORE EAST LLC,303 E. WACKER DR. STE 2750,CHICAGO,IL,60601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.886617534,-87.618671673,"(41.88661753412504, -87.6186716725787)"
1669068,100106198,PERMIT - EASY PERMIT PROCESS,05/15/2006,$214000.00,$0.00,$2225.00,$2225.00,4501,W,47TH,ST,INSTALL PRE - ENGINEERED FOURTY - FIVE FOOT TALL CRANE COMPLETELY INSIDE BUILDING AND SELF SUPPORTED WITH OUT RELIANCE ON THE BUILDING STRUCTURE PER MANUFACTURERS SPECIFICATIONS AND STRUCTUAL ENGINEER LETTER.,19-10-104-020-0000,,,,,,,,,,CONTRACTOR-GENERAL CONTRACTOR,BAILEY MECHANICAL CORPORATION,4301 WEST 123RD STREET,ALSIP,IL,60803-,(708)597-8171 x,OWNER,HOME PRODUCTS INTERNATIONAL,4501 W. 47 ST.,CHICAGO,IL,60632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.807603068,-87.735878073,"(41.807603067723505, -87.73587807312835)"
1672733,100108477,PERMIT - NEW CONSTRUCTION,05/03/2006,$5000.00,$0.00,$160.00,$160.00,611,S,WELLS,ST,TEMPORARY CONSTRUCTION TOWER CRANE MODEL COMANSA 21 LC 210,,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"BOVIS LEND LEASE, INC.",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606-,(312)245-1000 x,OWNER,TR HARRISON HOLDINGS LLC,1416 SHERMAN AVE.,EVSANSOTN,IL,60201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.874242987,-87.63347653,"(41.874242987183976, -87.63347653027343)"
1672740,100108482,PERMIT - NEW CONSTRUCTION,06/21/2006,$5000.00,$0.00,$240.00,$240.00,250,E,OHIO,ST,TEMPORARY CONSTRUCTION TOWER CRANE MODEL MANITOWOC-POTAIN MD 485,,,,,,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"BOVIS LEND LEASE, INC.",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606-,(312)245-1000 x,OWNER,"URBAN R2 DEVELOPMENT CO., LLC",325 W. HURON,CHICAGO,IL,60610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.892702435,-87.620681922,"(41.892702435482, -87.62068192223532)"
1672745,100108484,PERMIT - NEW CONSTRUCTION,05/17/2006,$5000.00,$0.00,$240.00,$240.00,550,N,ST CLAIR,ST,TEMPORARY CONSTRUCTION TOWER CRANE MODEL LIEBHERR 200 HC,,,,,,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"LINN-MATHES, INC.",309 S. GREEN,CHGO,IL,60607,,OWNER,"550 ST CLAIR, INC.",209 W. OHIO,CHICAGO,IL,60611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.892513563,-87.622834742,"(41.89251356251161, -87.62283474159473)"
1674575,100109587,PERMIT - NEW CONSTRUCTION,05/24/2006,$5000.00,$225.00,$0.00,$225.00,900,E,57TH,ST,TEMPORARY CONSTRUCTION TOWER CRANE MODEL PEINER SK 415  (THE UNIVERSITY OF CHICAGO),,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,TURNER CONSTRUCTION COMPANY,55 E. MONROE SUITE 3100,CHICAGO,IL,60603-,(214)915-9600 x,OWNER,PETER KOPALA,5555 S ELLIS AVE,CHICAGO,IL,60637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.79147563,-87.603686457,"(41.79147563029793, -87.60368645747654)"
1674577,100109589,PERMIT - NEW CONSTRUCTION,05/03/2006,$5000.00,$0.00,$160.00,$160.00,1720,S,MICHIGAN,AVE,TEMPORARY CONSTRUCTION TOWER CRANE MODEL COMANSA 21 LC 400,,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"BOVIS LEND LEASE, INC.",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606-,(312)245-1000 x,OWNER,1712 S. MICHIGAN DEVELOPMENT,1637 N. MILWAUKEE,CHICAGO,IL,60647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.858437772,-87.624093415,"(41.858437772179165, -87.6240934145977)"
1676638,100110803,PERMIT - NEW CONSTRUCTION,05/17/2006,$5000.00,$0.00,$240.00,$240.00,1464,S,MICHIGAN,AVE,TEMPORARY CONSTRUCTION TOWER CRANE LIEBHERR 316 EC-H12 LITRONIC,17-22-107-041-0000,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,SEDGWICK PROPERTIES,1525 W. HOMER ST. SUITE 302,CHICAGO,IL,60622,(773)278-4237 X,OWNER,SEDGWEIK PROPERTIES,1525 W. HOMER,CHICAGO,IL,60622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.862309554,-87.624182455,"(41.862309553955996, -87.62418245527702)"
1680845,100113161,PERMIT - NEW CONSTRUCTION,06/05/2006,$5000.00,$0.00,$240.00,$240.00,240,E,ILLINOIS,ST,TEMPORARY CONSTRUCTION TOWER CRANE PHASE 111 MODEL PEINER SK 415,17-10-212-031-1033,17-10-212-031-1034,17-10-212-031-1035,17-10-212-031-1038,17-10-212-031-1037,17-10-212-031-1036,17-10-212-031-1042,17-10-212-031-1041,17-10-212-031-1040,17-10-212-031-1039,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,LINN-MATHES,309 S GREEN,CHICAGO,IL,60607,,OWNER,CENTRUM PROPERTIES,225 W. HUBBARD,CHICAGO,IL,60610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.891099617,-87.620967638,"(41.89109961666442, -87.62096763810514)"
1683229,100114612,PERMIT - NEW CONSTRUCTION,06/05/2006,$5000.00,$0.00,$240.00,$240.00,520,N,KINGSBURY,ST,TEMPORARY CONSTRUCTION TOWER CRANE MODEL PEINER SK 315 PER PLANS,,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,JAMES MCHUGH CONSTRUCTION CO,1737 S MICHIGAN AVE,CHICAGO,IL,60616-,(312)986-8000 x,OWNER,TOM BLACK,350 W HUBBARD ST,CHICAGO,ILLINOIS,60610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.891230787,-87.639845993,"(41.891230786934514, -87.63984599312703)"
1686160,100116505,PERMIT - NEW CONSTRUCTION,06/21/2006,$5000.00,$0.00,$240.00,$240.00,170,W,POLK,ST,TEMPORARY CONSTRUCTION TOWER CRANE MODEL PEINER SK 315,17-16-402-058-1003,17-16-402-058-1004,17-16-402-058-1005,17-16-402-058-1008,17-16-402-058-1007,17-16-402-058-1006,17-16-402-058-1013,17-16-402-058-1012,17-16-402-058-1011,17-16-402-058-1010,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"CRANE CONSTRUCTION COMPANY, L.",343 WAINWRIGHT DRIVE,NORTHBROOK,IL,60062-,(847)291-3400 x,OWNER,PRINTER'S CORNER,2708 GRANT ST.,EVANSTON,IL,60201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.872272284,-87.632979524,"(41.87227228445233, -87.63297952412972)"
1686165,100116510,PERMIT - NEW CONSTRUCTION,07/07/2006,$5000.00,$0.00,$240.00,$240.00,8,E,RANDOLPH,ST,TEMPORARY CONSTRUCTION TOWER CRANE MODEL MANITOWOC-POTAIN MD 485 PHASE II,17-10-305-008-0000,17-10-305-009-0000,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"SMITHFIELD CONSTRUCTION GROUP,",400 W. HURON,CHICAGO,IL,60610-,(312)266-9800 x,OWNER,SMITHFIELD PROERTIES,400 W. HURON,CHICAGO,IL,60610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.884601906,-87.627614175,"(41.8846019061405, -87.62761417477049)"
1686168,100116513,PERMIT - NEW CONSTRUCTION,07/26/2006,$5000.00,$0.00,$240.00,$240.00,1458,S,CANAL,ST,TEMPORARY CONSTRUCTION TOWER CRANE MODEL MANITOWOC\POTAIN MR 205,17-21-127-024-0000,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,WALSH CONSTRUCTION COMPANY OF,929 W ADAMS ST,CHICAGO,IL,60607-,(312)563-5400 x,OWNER,PACIFIC GARDEN MISSION,646 S. STATE ST.,CHICAGO,IL,60605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.861948835,-87.63922114,"(41.8619488347298, -87.639221139667)"
1691426,100119688,PERMIT - NEW CONSTRUCTION,09/13/2006,$5000.00,$0.00,$225.00,$225.00,55,E,PEARSON,ST,"ERECT TEMPORARY CONSTRUCTION TOWER CRANE MODEL PECCO SK 355, PHASE II.",,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"BOVIS LEND LEASE, INC.",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606-,(312)245-1000 x,OWNER,THE CLARE AT WATER TOWER INC.,1055 W. 175 ST.,HOMEWOOD,IL,60430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.897438195,-87.626020374,"(41.8974381950521, -87.62602037433696)"
1691430,100119689,PERMIT - NEW CONSTRUCTION,08/23/2006,$5000.00,$0.00,$240.00,$240.00,360,E,SOUTH WATER,ST,"ERECT TEMPORARY TOWRE CRANE MODEL LIEBHERR 420 EC-H, PHASE II.",,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,WALSH CONSTRUCTION COMPANY OF,929 W ADAMS ST,CHICAGO,IL,60607-,(312)563-5400 x,OWNER,TIDES @ LAKE SHORE EAST LLC,303 E. WACKER,CHICAGO,IL,60601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.886617534,-87.618671673,"(41.88661753412504, -87.6186716725787)"
1691442,100119692,PERMIT - NEW CONSTRUCTION,07/07/2006,$5000.00,$0.00,$240.00,$240.00,600,N,LAKE SHORE,DR,"ERECT TEMPORARY CONSTRUCTION TOWER CRANE, MODEL LIBHER 316 EC-H, NORTH CRANE.",,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,MC HUGH CONSTR,1737 S MICHGIAN,CHGO,IL,60616,,OWNER,BELGRAVIA GROUP,833 N. ORLEANS,CHICAGO,IL,60610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.892748209,-87.614686796,"(41.8927482092378, -87.6146867960138)"
1691447,100119695,PERMIT - NEW CONSTRUCTION,07/07/2006,$5000.00,$0.00,$240.00,$240.00,600,N,LAKE SHORE,DR,ERECT TEMPORARY CONSTRUCTION TOWER CRANE MODEL LIEBHERR 316 EC-H SOUTH CRANE-PHASE II.,,,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,MC HUGH CONSTR,1737 S MICHGIAN,CHGO,IL,60616,,OWNER,BELGRAVIA GROUP,833 N. ORLEANS,CHICAGO,IL,60610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.892748209,-87.614686796,"(41.8927482092378, -87.6146867960138)"
1694819,100121878,PERMIT - NEW CONSTRUCTION,08/09/2006,$5000.00,$0.00,$240.00,$240.00,410,N,DEARBORN,ST,TEMPORARY CONSTRUCTION TOWER CRANE MODEL PEINER SK 415,17-09-261-017-0000,17-09-261-018-0000,17-09-261-019-0000,17-09-261-021-0000,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"BOVIS LEND LEASE, INC.",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606-,(312)245-1000 x,OWNER,"DEARKIN RES., LLC",1000 E. 80 PL,MERRIVILLE,INDIANA,46410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.889634253,-87.6297443,"(41.88963425287828, -87.62974429986244)"
1695978,100122641,PERMIT - NEW CONSTRUCTION,07/19/2006,$5000.00,$0.00,$240.00,$240.00,1211,S,PRAIRIE,AVE,"TEMPORARY CONSTRUCTION TOWER CRANE PECCO SK 355, PHASE II",17-22-110-037-0000,17-22-110-125-1355,17-22-110-125-1357,17-22-110-125-1356,17-22-110-125-1358,17-22-110-125-1361,17-22-110-125-1365,17-22-110-125-1364,17-22-110-125-1363,17-22-110-125-1362,SELF CERT ARCHITECT,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"BOVIS LEND LEASE, INC.",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606-,(312)245-1000 x,OWNER,"GP1, LLC",600 W. CHICAGO,CHICAGO,IL,60610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.866336879,-87.621500019,"(41.86633687858846, -87.62150001908202)"
1695985,100122646,PERMIT - NEW CONSTRUCTION,09/27/2006,$5000.00,$0.00,$240.00,$240.00,611,S,WELLS,ST,"TEMPORARY CONSTRUCTION TOWER CRANE MODEL COMANSA 21 LC 210, PHASE II",,,,,,,,,,,SELF CERT ARCHITECT,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"BOVIS LEND LEASE, INC.",ONE N WACKER DRIVE SUITE 850,CHICAGO,IL,60606-,(312)245-1000 x,OWNER,TR HOLDINGS LLC,1416 SHERMAN AVE.,EVANSTON,IL,60201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.874242987,-87.63347653,"(41.874242987183976, -87.63347653027343)"
1695986,100122647,PERMIT - NEW CONSTRUCTION,07/19/2006,$5000.00,$0.00,$240.00,$240.00,505,N,MCCLURG,CT,TEMPORARY CONSTRUCTION TOWER CRANE MODEL MANITOWOC/POTAIN MD485 PHASE II,17-10-218-006-0000,17-10-218-005-0000,,,,,,,,,STRUCTURAL ENGINEER,MAST PAUL E,,,,,,CONTRACTOR-GENERAL CONTRACTOR,"POWER CONSTRUCTION COMPANY, LL",2360 NORTH PALMER DRIVE,SCHAUMBURG,IL,60173-,(847)925-1300 x,OWNER,"MCL CDC P21, LLC",455 E. ILLINOIS,CHICAGO,IL,60601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.891236593,-87.617527839,"(41.89123659335269, -87.61752783895781)"
